zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,buildingName,canSaveBuilding,isBuilding,lotId,units,streetViewMetadataURL,streetViewURL,best_deal
30.23036_rrc2*-rrc_97.71245,30.23036_rrc2*-rrc_97.71245,1fhj0n2chmyzt,https://photos.zillowstatic.com/fp/7c443ac60f824335e8621a76dfa07897-p_e.jpg,True,/b/river-crossing-townhomes-austin-tx-CCL8JJ/,FOR_RENT,River Crossing Townhomes,,,,"1845 River Crossing Cir, Austin, TX",1845 River Crossing Cir  # 1830A,Austin,TX,78741,,,,,"{'latitude': 30.23036, 'longitude': -97.71245}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,River Crossing Townhomes,True,True,2596057940.0,"[{'price': '$1,665+', 'beds': '2'}]",,,
30.267492_rrc2*-rrc_97.74664,30.267492_rrc2*-rrc_97.74664,4fpvqktrav36a,https://photos.zillowstatic.com/fp/3a8f55b97536528de661e6dd038d16c3-p_e.jpg,True,/b/gables-republic-square-austin-tx-5Yy9S3/,FOR_RENT,Gables Republic Square,,,,"401 Guadalupe St, Austin, TX",401 Guadalupe St   Apt 2320,Austin,TX,78701,,,,,"{'latitude': 30.267492, 'longitude': -97.74664}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Gables Republic Square,True,True,1008622763.0,"[{'price': '$2,485+', 'beds': '0'}, {'price': '$2,850+', 'beds': '1'}, {'price': '$4,145+', 'beds': '2'}, {'price': '$6,525+', 'beds': '3'}]",,,
30.222012_rrc2*-rrc_97.69752,30.222012_rrc2*-rrc_97.69752,2fxw8tkxkuf9c,https://photos.zillowstatic.com/fp/cd8a474aa72b1e029d518fe029240334-p_e.jpg,True,/b/the-oscar-austin-tx-9T5f4K/,FOR_RENT,The Oscar,,,,"6905 E Riverside Dr, Austin, TX",6905 E  Riverside Dr   # 105,Austin,TX,78741,,,,,"{'latitude': 30.222012, 'longitude': -97.69752}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Oscar,True,True,2110347058.0,"[{'price': '$1,300+', 'beds': '0'}, {'price': '$1,745+', 'beds': '1'}]",,,
30.383247_rrc2*-rrc_97.87365,30.383247_rrc2*-rrc_97.87365,4trg6nzudy3d,https://photos.zillowstatic.com/fp/55bb957881645ad58784e16b4b670c44-p_e.jpg,True,/b/bridge-at-steiner-ranch-austin-tx-649BSh/,FOR_RENT,Bridge at Steiner Ranch,,,,"4800 Steiner Ranch Blvd, Austin, TX",4800 Steiner Ranch Blvd # 22-205,Austin,TX,78732,,,,,"{'latitude': 30.383247, 'longitude': -97.87365}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,Bridge at Steiner Ranch,True,True,1142274461.0,"[{'price': '$1,375+', 'beds': '1'}, {'price': '$2,025+', 'beds': '2'}, {'price': '$2,640+', 'beds': '3'}]",,,
30.329082_rrc2*-rrc_97.709404,30.329082_rrc2*-rrc_97.709404,2wb6uc91ujvnr,https://photos.zillowstatic.com/fp/f7de5138a998668f17b29088d283859f-p_e.jpg,True,/b/larue-on-highland-austin-tx-5Xt9TX/,FOR_RENT,LaRue on Highland,,,,"500 E Highland Mall Blvd, Austin, TX",500 E  Highland Mall Blvd # 2108,Austin,TX,78752,,,,,"{'latitude': 30.329082, 'longitude': -97.709404}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,LaRue on Highland,True,True,1002387440.0,"[{'price': '$1,350+', 'beds': '1'}, {'price': '$1,750+', 'beds': '2'}]",,,
30.217436_rrc2*-rrc_97.89233,30.217436_rrc2*-rrc_97.89233,5f0k1v1zk3zvm,https://photos.zillowstatic.com/fp/0f304d153a3f7f6ae61b2f29ec295edb-p_e.jpg,True,/b/the-saint-mary-austin-tx-BPFgdM/,FOR_RENT,The Saint Mary,,,,"7500 W Slaughter Ln, Austin, TX",7500 W  Slaughter Ln   # 5302,Austin,TX,78749,,,,,"{'latitude': 30.217436, 'longitude': -97.89233}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,The Saint Mary,True,True,2370708119.0,"[{'price': '$1,605+', 'beds': '1'}, {'price': '$2,615+', 'beds': '2'}]",,,
30.31952_rrc2*-rrc_97.73197,30.31952_rrc2*-rrc_97.73197,2cruwkxnc31zv,https://photos.zillowstatic.com/fp/b7b1808fd7cfe0db4add34c046a4564a-p_e.jpg,True,/b/the-chelsea-austin-tx-5Xhsyd/,FOR_RENT,The Chelsea,,,,"5106 N Lamar Blvd, Austin, TX",5106 N  Lamar Blvd Apt 131,Austin,TX,78751,,,,,"{'latitude': 30.31952, 'longitude': -97.73197}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Chelsea,True,True,1001413815.0,"[{'price': '$1,415+', 'beds': '0'}, {'price': '$1,575+', 'beds': '1'}, {'price': '$1,875+', 'beds': '2'}]",,,
30.48022_rrc2*-rrc_97.770004,30.48022_rrc2*-rrc_97.770004,4xq576790rykq,https://photos.zillowstatic.com/fp/4983ec423d3b9f01975e043d49c655b0-p_e.jpg,True,/b/rhythm-austin-tx-BPVMfB/,FOR_RENT,Rhythm,,,,"9701 Spectrum Dr, Austin, TX",9701 Spectrum Dr   # 1307,Austin,TX,78717,,,,,"{'latitude': 30.48022, 'longitude': -97.770004}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Rhythm,True,True,2372199180.0,"[{'price': '$1,400+', 'beds': '0'}, {'price': '$1,522+', 'beds': '1'}, {'price': '$2,283+', 'beds': '2'}]",,,
30.349066_rrc2*-rrc_97.75125,30.349066_rrc2*-rrc_97.75125,2edaedvym8t0,https://photos.zillowstatic.com/fp/131c4ef8ac13335eb403b367fc75010b-p_e.jpg,True,/b/somerset-townhomes-austin-tx-5XhtBd/,FOR_RENT,Somerset Townhomes,,,,"6800 Austin Center Blvd, Austin, TX",6800 Austin Center Blvd # 661,Austin,TX,78731,,,,,"{'latitude': 30.349066, 'longitude': -97.75125}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Somerset Townhomes,True,True,1001414305.0,"[{'price': '$1,865+', 'beds': '1'}, {'price': '$2,360+', 'beds': '2'}]",,,
30.174278_rrc2*-rrc_97.77832,30.174278_rrc2*-rrc_97.77832,2e6f3bqwynk24,https://photos.zillowstatic.com/fp/de59b9adb8fed99f4997aebf40e44d73-p_e.jpg,True,/b/bexley-3five-austin-tx-BY3SmC/,FOR_RENT,Bexley 3FIVE,,,,"8003 S Interstate Highway 35, Austin, TX",8003 S  Interstate Highway 35 # 2411,Austin,TX,78745,,,,,"{'latitude': 30.174278, 'longitude': -97.77832}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Bexley 3FIVE,True,True,2415623912.0,"[{'price': '$1,389+', 'beds': '1'}, {'price': '$1,559+', 'beds': '2'}]",,,
30.25143_rrc2*-rrc_97.74866,30.25143_rrc2*-rrc_97.74866,1w70e524eb96h,https://photos.zillowstatic.com/fp/e0e1edc99b378f9e2e29c510cbf63beb-p_e.jpg,True,/b/the-lola-austin-tx-5Xht7P/,FOR_RENT,The Lola,,,,"1221 S Congress Ave, Austin, TX",1221 S  Congress Ave  # 1411,Austin,TX,78704,,,,,"{'latitude': 30.25143, 'longitude': -97.74866}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Lola,True,True,1001414146.0,"[{'price': '$2,199+', 'beds': '1'}, {'price': '$2,790+', 'beds': '2'}, {'price': '$5,875+', 'beds': '3'}]",,,
30.17521_rrc2*-rrc_97.799126,30.17521_rrc2*-rrc_97.799126,512tjj7bzynm2,https://photos.zillowstatic.com/fp/1591fd8601c6e6152d89181c15d650e8-p_e.jpg,True,/b/the-james-on-south-first-austin-tx-65WVsN/,FOR_RENT,The James on South First,,,,"8800 S 1st St, Austin, TX",8800 S  1st St   Apt 335,Austin,TX,78748,,,,,"{'latitude': 30.17521, 'longitude': -97.799126}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The James on South First,True,True,1150196324.0,"[{'price': '$1,429+', 'beds': '1'}]",,,
30.256063_rrc2*-rrc_97.76065,30.256063_rrc2*-rrc_97.76065,1za2cax54qh1e,https://photos.zillowstatic.com/fp/86ec7f9d84b2c622d39ea655a19084e0-p_e.jpg,True,/b/townhollow-apartments-austin-tx-5XkVhm/,FOR_RENT,Townhollow Apartments,,,,"1200 Treadwell St, Austin, TX",1200 Treadwell St   Apt 201,Austin,TX,78704,,,,,"{'latitude': 30.256063, 'longitude': -97.76065}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Townhollow Apartments,True,True,1001605264.0,"[{'price': '$1,495+', 'beds': '1'}]",,,
30.264399_rrc2*-rrc_97.762184,30.264399_rrc2*-rrc_97.762184,46q6bmxzmer0y,https://photos.zillowstatic.com/fp/9c101b94ff3bcdcaf7c3d74601272828-p_e.jpg,True,/b/coldwater-austin-tx-5Yy9Q6/,FOR_RENT,Coldwater,,,,"1717 Toomey Rd, Austin, TX",1717 Toomey Rd   # 413,Austin,TX,78704,,,,,"{'latitude': 30.264399, 'longitude': -97.762184}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Coldwater,True,True,1008622668.0,"[{'price': '$2,110+', 'beds': '1'}, {'price': '$4,030+', 'beds': '2'}]",,,
30.297232_rrc2*-rrc_97.74439,30.297232_rrc2*-rrc_97.74439,3nw6wmqcxfdg1,https://photos.zillowstatic.com/fp/da3264e7ae4c53a915465d51ce2bd76f-p_e.jpg,True,/b/warwick-austin-tx-65WbrM/,FOR_RENT,Warwick,,,,"2907 West Ave, Austin, TX",2907 West Ave  # WWK-111,Austin,TX,78705,,,,,"{'latitude': 30.297232, 'longitude': -97.74439}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Warwick,True,True,1150208279.0,"[{'price': '$1,790+', 'beds': '2'}]",,,
30.229134_rrc2*-rrc_97.76202,30.229134_rrc2*-rrc_97.76202,1qpy785r4z6bv,https://photos.zillowstatic.com/fp/305580f1fdbba581534f17de04ccdb00-p_e.jpg,True,/b/south-congress-commons-austin-tx-5Xht74/,FOR_RENT,South Congress Commons,,,,"126 W Alpine Rd, Austin, TX",126 W  Alpine Rd   # AV105,Austin,TX,78704,,,,,"{'latitude': 30.229134, 'longitude': -97.76202}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,South Congress Commons,True,True,1001414129.0,"[{'price': '$1,100+', 'beds': '0'}, {'price': '$1,209+', 'beds': '1'}]",,,
30.294304_rrc2*-rrc_97.74544,30.294304_rrc2*-rrc_97.74544,4tyyk87q45wu8,https://photos.zillowstatic.com/fp/e483bf2b7323235ee78d61f9bf42d5ab-p_e.jpg,True,/b/camino-flats-pricing-for-entire-apt-austin-tx-5Xhsz4/,FOR_RENT,Camino Flats - Pricing for Entire Apt,,,,"2810 Salado St, Austin, TX",2810 Salado St   # 31218e285,Austin,TX,78705,,,,,"{'latitude': 30.294304, 'longitude': -97.74544}",,"{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'STUDENT_HOUSING', 'text': 'Student'}",False,,,,,0,,True,,,,True,,True,False,Camino Flats - Pricing for Entire Apt,True,True,1001413835.0,"[{'price': '$1,375+', 'beds': '0'}, {'price': '$1,495+', 'beds': '1'}, {'price': '$1,895+', 'beds': '2'}]",,,
30.263712_rrc2*-rrc_97.745705,30.263712_rrc2*-rrc_97.745705,57pypj9agzvs2,https://photos.zillowstatic.com/fp/faacdda0f88e5675f923b99f21aca9a0-p_e.jpg,True,/b/ashton-austin-austin-tx-5Xhsw2/,FOR_RENT,Ashton Austin,,,,"101 Colorado St, Austin, TX",101 Colorado St   Apt 2007,Austin,TX,78701,,,,,"{'latitude': 30.263712, 'longitude': -97.745705}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Ashton Austin,True,True,1001413686.0,"[{'price': '$2,994+', 'beds': '1'}, {'price': '$3,801+', 'beds': '2'}]",,,
30.488766_rrc2*-rrc_97.801414,30.488766_rrc2*-rrc_97.801414,wvkud2kak2z,https://photos.zillowstatic.com/fp/9d31f2b323e77d4be3692081ae2342d4-p_e.jpg,True,/b/aura-avery-ranch-austin-tx-BqvfZX/,FOR_RENT,Aura Avery Ranch,,,,"13100 Avery Ranch Blvd, Austin, TX",13100 Avery Ranch Blvd # 1105,Austin,TX,78717,,,,,"{'latitude': 30.488766, 'longitude': -97.801414}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Aura Avery Ranch,True,True,2495648818.0,"[{'price': '$1,400+', 'beds': '1'}, {'price': '$2,050+', 'beds': '2'}, {'price': '$2,600+', 'beds': '3'}]",,,
30.400288_rrc2*-rrc_97.658104,30.400288_rrc2*-rrc_97.658104,451tgvdperfpf,https://photos.zillowstatic.com/fp/4d8da8b8aee880f4b28ec6b16cb7e08b-p_e.jpg,True,/b/the-vaughan-austin-tx-C6bhwZ/,FOR_RENT,The Vaughan,,,,"12601 Innovar Cir, Austin, TX",12601 Innovar Cir  # 1207,Austin,TX,78753,,,,,"{'latitude': 30.400288, 'longitude': -97.658104}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,The Vaughan,True,True,2568832133.0,"[{'price': '$1,643+', 'beds': '1'}, {'price': '$1,974+', 'beds': '2'}, {'price': '$2,539+', 'beds': '3'}]",,,
30.354582_rrc2*-rrc_97.642715,30.354582_rrc2*-rrc_97.642715,451tgvdperfpf,https://photos.zillowstatic.com/fp/4d8da8b8aee880f4b28ec6b16cb7e08b-p_e.jpg,True,/b/the-vaughan-austin-tx-C6bhwZ/,FOR_RENT,The Vaughan,,,,"12601 Innovar Cir, Austin, TX",12601 Innovar Cir  # 3207,Austin,TX,78753,,,,,"{'latitude': 30.354582, 'longitude': -97.642715}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,The Vaughan,True,True,2568832133.0,"[{'price': '$1,660+', 'beds': '1'}, {'price': '$1,999+', 'beds': '2'}, {'price': '$2,479+', 'beds': '3'}]",,,
30.259249_rrc2*-rrc_97.902794,30.259249_rrc2*-rrc_97.902794,1nv6e7z7s97cp,https://photos.zillowstatic.com/fp/908b3019a127c374005aaf416e06f3b4-p_e.jpg,True,/b/landmark-conservancy-austin-tx-5jCZZC/,FOR_RENT,Landmark Conservancy,,,,"9301 Old Bee Caves Rd, Austin, TX",9301 Old Bee Caves Rd   # 538,Austin,TX,78735,,,,,"{'latitude': 30.259249, 'longitude': -97.902794}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,Landmark Conservancy,True,True,1050321232.0,"[{'price': '$1,395+', 'beds': '1'}, {'price': '$1,899+', 'beds': '2'}]",,,
30.203266_rrc2*-rrc_97.78467,30.203266_rrc2*-rrc_97.78467,3gk9gkcw86hv1,https://photos.zillowstatic.com/fp/61bc77e4d35289f8cb6bc46a521b9eb8-p_e.jpg,True,/b/bridge-at-turtle-creek-austin-tx-9T5fxN/,FOR_RENT,BRIDGE AT TURTLE CREEK,,,,"6020 S 1st St, Austin, TX",6020 S  1st St   # 344,Austin,TX,78745,,,,,"{'latitude': 30.203266, 'longitude': -97.78467}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,BRIDGE AT TURTLE CREEK,True,True,2110349217.0,"[{'price': '$919+', 'beds': '0'}, {'price': '$1,188+', 'beds': '1'}, {'price': '$1,421+', 'beds': '2'}]",,,
30.306623_rrc2*-rrc_97.71377,30.306623_rrc2*-rrc_97.71377,2611vrkqmtq29,https://photos.zillowstatic.com/fp/a3454f3c11d8cf3a7c7d4152a99f80c6-p_e.jpg,True,/b/harmon-square-apartments-austin-tx-5YCVyh/,FOR_RENT,Harmon Square Apartments,,,,"4719 Harmon Ave, Austin, TX",4719 Harmon Ave  # 4715-203,Austin,TX,78751,,,,,"{'latitude': 30.306623, 'longitude': -97.71377}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Harmon Square Apartments,True,True,1004194176.0,"[{'price': '$1,195+', 'beds': '1'}, {'price': '$1,525+', 'beds': '2'}]",,,
30.28859_rrc2*-rrc_97.726234,30.28859_rrc2*-rrc_97.726234,2rrn7gsm1nv7a,https://photos.zillowstatic.com/fp/1de3a12f8368ed82a4323b007c935439-p_e.jpg,True,/b/the-eastwood-austin-tx-5XjfM9/,FOR_RENT,The Eastwood,,,,"2904 Swisher St, Austin, TX",2904 Swisher St   # 322-01,Austin,TX,78705,,,,,"{'latitude': 30.28859, 'longitude': -97.726234}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Eastwood,True,True,1001505960.0,"[{'price': '$1,570+', 'beds': '2'}]",,,
30.263254_rrc2*-rrc_97.78981,30.263254_rrc2*-rrc_97.78981,3nbppasdu2z4,https://photos.zillowstatic.com/fp/a846c58e2272b609423fae936bced2f6-p_e.jpg,True,/b/maa-barton-skyway-austin-tx-BgxqPy/,FOR_RENT,MAA Barton Skyway,,,,"2901 Barton Skyw, Austin, TX",2901 Barton Skyw # 252513,Austin,TX,78746,,,,,"{'latitude': 30.263254, 'longitude': -97.78981}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,MAA Barton Skyway,True,True,2455549297.0,"[{'price': '$1,463+', 'beds': '1'}, {'price': '$1,603+', 'beds': '2'}]",,,
30.297752_rrc2*-rrc_97.68752,30.297752_rrc2*-rrc_97.68752,1x5mxhbxcsr5a,https://photos.zillowstatic.com/fp/da5a257b89ce8e4ad5c1a9bd1f371848-p_e.jpg,True,/b/mueller-crossing-austin-tx-5YyDt9/,FOR_RENT,Mueller Crossing,,,,"5020 Manor Rd, Austin, TX",5020 Manor Rd   # B-109,Austin,TX,78723,,,,,"{'latitude': 30.297752, 'longitude': -97.68752}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Mueller Crossing,True,True,1008631001.0,"[{'price': '$1,400+', 'beds': '0'}, {'price': '$1,540+', 'beds': '1'}, {'price': '$1,750+', 'beds': '2'}, {'price': '$2,470+', 'beds': '3'}]",,,
30.252584_rrc2*-rrc_97.732315,30.252584_rrc2*-rrc_97.732315,3wsjtufqqtudu,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.25258445739746,-97.73231506347656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SGfBGHn_uXA5FQCZTlr9YLhivsc=",,/b/the-weaver-austin-tx-BmK5VT/,FOR_RENT,The Weaver,,,,"1401 Art Dilly Dr, Austin, TX",1401 Art Dilly Dr   # 2-495,Austin,TX,78702,,,,,"{'latitude': 30.252584, 'longitude': -97.732315}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,The Weaver,True,True,2474872766.0,"[{'price': '$1,530+', 'beds': '0'}, {'price': '$1,710+', 'beds': '1'}, {'price': '$2,605+', 'beds': '2'}, {'price': '$4,113+', 'beds': '3'}]","https://maps.googleapis.com/maps/api/streetview/metadata?location=30.25258445739746,-97.73231506347656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=AvdbgJGODQSMIJxSLahViLupl80=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=30.25258445739746,-97.73231506347656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=quUNLYqu8drXEgJ1QjaEelKEKvc=",
30.408188_rrc2*-rrc_97.66902,30.408188_rrc2*-rrc_97.66902,tdgb5uycem6j,https://photos.zillowstatic.com/fp/03520349919f2d919de9d63e1dd74e11-p_e.jpg,True,/b/the-bridge-at-tech-ridge-austin-tx-5Xht2r/,FOR_RENT,The Bridge at Tech Ridge,,,,"12800 Center Lake Dr, Austin, TX",12800 Center Lake Dr   # 934,Austin,TX,78753,,,,,"{'latitude': 30.408188, 'longitude': -97.66902}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,The Bridge at Tech Ridge,True,True,1001413923.0,"[{'price': '$1,319+', 'beds': '1'}, {'price': '$1,849+', 'beds': '2'}]",,,
30.262514_rrc2*-rrc_97.68704,30.262514_rrc2*-rrc_97.68704,48p0zwd1fb266,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.262514114379883,-97.68704223632812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=eIK90A-xpDlH8JzHx8WJjKFdFP0=",,/b/broadstone-east-end-austin-tx-C2RvCp/,FOR_RENT,Broadstone East End,,,,"5400 Jain Ln, Austin, TX",5400 Jain Ln   # 327,Austin,TX,78721,,,,,"{'latitude': 30.262514, 'longitude': -97.68704}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Broadstone East End,True,True,2544853994.0,"[{'price': '$1,585+', 'beds': '0'}, {'price': '$1,910+', 'beds': '1'}, {'price': '$2,830+', 'beds': '2'}]","https://maps.googleapis.com/maps/api/streetview/metadata?location=30.262514114379883,-97.68704223632812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=BPk9iJS8_yC9Rr6HbejzD5I0iPg=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=30.262514114379883,-97.68704223632812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Palb8z9Ov2s2hMk0j5pqZJbaMNU=",
30.326536_rrc2*-rrc_97.7369,30.326536_rrc2*-rrc_97.7369,1p72vnct3rtz7,https://photos.zillowstatic.com/fp/1d06607eb0c3cb88b72981fd15e0588a-p_e.jpg,True,/b/oak-creek-austin-tx-5Xht5P/,FOR_RENT,Oak Creek,,,,"1507 Houston St, Austin, TX",1507 Houston St   # OCR-123,Austin,TX,78756,,,,,"{'latitude': 30.326536, 'longitude': -97.7369}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Oak Creek,True,True,1001414048.0,"[{'price': '$1,243+', 'beds': '0'}, {'price': '$1,307+', 'beds': '1'}, {'price': '$1,592+', 'beds': '2'}]",,,
30.260061_rrc2*-rrc_97.73813,30.260061_rrc2*-rrc_97.73813,1mnvcf2zd1nmr,https://photos.zillowstatic.com/fp/dcdb61e4335073cd773621c63877eee3-p_e.jpg,True,/b/camden-rainey-street-austin-tx-5jCZfF/,FOR_RENT,Camden Rainey Street,,,,"91 Rainey St, Austin, TX",91 Rainey St   # 228,Austin,TX,78701,,,,,"{'latitude': 30.260061, 'longitude': -97.73813}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,Camden Rainey Street,True,True,1050321430.0,"[{'price': '$1,779+', 'beds': '0'}, {'price': '$2,119+', 'beds': '1'}, {'price': '$3,079+', 'beds': '2'}]",,,
30.29151_rrc2*-rrc_97.74887,30.29151_rrc2*-rrc_97.74887,3ek167jq2sarm,https://photos.zillowstatic.com/fp/a72014f62bccd81c6678490b30931571-p_e.jpg,True,/b/avia-austin-tx-9T5ZVR/,FOR_RENT,Avia,,,,"1010 W 26th St, Austin, TX",1010 W  26th St   # 18b805777,Austin,TX,78705,,,,,"{'latitude': 30.29151, 'longitude': -97.74887}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Avia,True,True,2110338538.0,"[{'price': '$1,250+', 'beds': '0'}, {'price': '$1,350+', 'beds': '1'}]",,,
30.456299_rrc2*-rrc_97.68492,30.456299_rrc2*-rrc_97.68492,2sddt2p8gh66f,https://photos.zillowstatic.com/fp/6df7fb4b11c2fb69c685a8baa1643cd8-p_e.jpg,True,/b/parkside-crossing-austin-tx-5Xht9w/,FOR_RENT,Parkside Crossing,,,,"3400 Shoreline Dr, Austin, TX",3400 Shoreline Dr   Apt 420,Austin,TX,78728,,,,,"{'latitude': 30.456299, 'longitude': -97.68492}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,Parkside Crossing,True,True,1001414270.0,"[{'price': '$1,146+', 'beds': '1'}, {'price': '$1,513+', 'beds': '2'}, {'price': '$1,996+', 'beds': '3'}]",,,
30.316668_rrc2*-rrc_97.71641,30.316668_rrc2*-rrc_97.71641,1gxr7f4buby8y,https://photos.zillowstatic.com/fp/37675e888e6056b8164ed6f57dc23a85-p_e.jpg,True,/b/district-53-austin-tx-5XhszR/,FOR_RENT,District 53,,,,"600 E 53rd St, Austin, TX",600 E  53rd St   Apt 225,Austin,TX,78751,,,,,"{'latitude': 30.316668, 'longitude': -97.71641}",,"{'type': 'TIME_ON_INFO', 'text': None}",,False,,,,,0,,False,,,,True,,True,False,District 53,True,True,1001413854.0,"[{'price': '$1,395+', 'beds': '1'}, {'price': '$1,545+', 'beds': '2'}, {'price': '$1,795+', 'beds': '3'}]",,,
30.260288_rrc2*-rrc_97.75626,30.260288_rrc2*-rrc_97.75626,3dcgvj5g5wxvs,https://photos.zillowstatic.com/fp/acd97badff7f7c8b6e306e510f38dd4b-p_e.jpg,True,/b/1155-barton-springs-austin-tx-B6n7qp/,FOR_RENT,1155 Barton Springs,,,,"1155 Barton Springs Rd, Austin, TX",1155 Barton Springs Rd   # 309,Austin,TX,78704,,,,,"{'latitude': 30.260288, 'longitude': -97.75626}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,False,,,,,0,,True,,,,True,,True,False,1155 Barton Springs,True,True,2287345862.0,"[{'price': '$5,200+', 'beds': '2'}, {'price': '$8,375+', 'beds': '3'}]",,,
30.180334_rrc2*-rrc_97.728325,30.180334_rrc2*-rrc_97.728325,2s898ew4wz69m,https://photos.zillowstatic.com/fp/9cf7787ed1b49791b1a32aacbd3a8417-p_e.jpg,True,/b/bridge-at-monarch-bluffs-austin-tx-BYKdnc/,FOR_RENT,Bridge at Monarch Bluffs,,,,"8515 S Interstate Highway 35 Frontage Rd, Austin, TX",8515 S  Interstate Highway 35 Frontage Rd   # 5239,Austin,TX,78744,,,,,"{'latitude': 30.180334, 'longitude': -97.728325}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,False,,,,,0,,False,,,,True,,True,False,Bridge at Monarch Bluffs,True,True,2417292677.0,"[{'price': '$1,490+', 'beds': '1'}, {'price': '$1,689+', 'beds': '2'}, {'price': '$2,095+', 'beds': '3'}]",,,
